-38.21	23.99	1.26
-38.33	24	1.26
-39.14	24.22	1.26
-39.9	24.57	1.26
-40.59	25.05	1.26
-41.18	25.64	1.26
-41.66	26.33	1.26
-42.01	27.09	1.26
-42.23	27.89	1.26
-42.3	28.73	1.26
-42.23	29.56	1.26
-42.01	30.37	1.26
-41.66	31.13	1.26
-41.18	31.82	1.26
-40.59	32.41	1.26
-39.9	32.89	1.26
-39.14	33.24	1.26
-38.33	33.46	1.26
-37.5	33.53	1.26
-36.67	33.46	1.26
-35.86	33.24	1.26
-35.1	32.89	1.26
-34.41	32.41	1.26
-33.82	31.82	1.26
-33.34	31.13	1.26
-32.99	30.37	1.26
-32.77	29.56	1.26
-32.7	28.73	1.26
-32.77	27.89	1.26
-32.99	27.09	1.26
-33.34	26.33	1.26
-33.82	25.64	1.26
-34.41	25.05	1.26
-35.1	24.57	1.26
-35.86	24.22	1.26
-36.67	24	1.26
-37.5	23.93	1.26
-38.21	23.99	1.26
-37.28	-17.08	1.26
-37.16	-17.08	1.26
-35.94	-17.19	1.26
-34.96	-17.39	1.26
-33.8	-17.75	1.26
-32.74	-18.24	1.26
-31.81	-18.82	1.26
-31.12	-19.37	1.26
-30.45	-20.05	1.26
-29.85	-20.83	1.26
-29.43	-21.58	1.26
-29.09	-22.43	1.26
-28.87	-23.34	1.26
-28.8	-24.27	1.26
-28.86	-25.16	1.26
-29.09	-26.12	1.26
-29.45	-27.01	1.26
-29.9	-27.79	1.26
-30.52	-28.58	1.26
-31.32	-29.35	1.26
-32.24	-30.01	1.26
-33.14	-30.5	1.26
-34.27	-30.96	1.26
-35.49	-31.28	1.26
-36.54	-31.42	1.26
-37.79	-31.47	1.26
-39.05	-31.36	1.26
-40.23	-31.11	1.26
-41.19	-30.8	1.26
-42.23	-30.32	1.26
-43.05	-29.82	1.26
-43.87	-29.19	1.26
-44.55	-28.5	1.26
-45.14	-27.73	1.26
-45.56	-27	1.26
-45.91	-26.13	1.26
-46.13	-25.21	1.26
-46.2	-24.28	1.26
-46.13	-23.37	1.26
-45.92	-22.46	1.26
-45.54	-21.52	1.26
-45.09	-20.75	1.26
-44.47	-19.95	1.26
-43.67	-19.19	1.26
-42.75	-18.52	1.26
-41.86	-18.04	1.26
-40.72	-17.58	1.26
-39.5	-17.26	1.26
-38.31	-17.11	1.26
-37.28	-17.08	1.26
-30.51	-15.24	1.26
-30.6	-15.16	1.26
-30.59	-3.02	1.26
-30.51	-2.73	1.26
-30.39	-2.47	1.26
-30.23	-2.24	1.26
-30.03	-2.04	1.26
-29.8	-1.89	1.26
-29.55	-1.77	1.26
-29.25	-1.69	1.26
-13.76	-1.67	1.26
-13.76	12.42	1.26
-14.16	13.14	1.26
-14.54	13.14	1.26
-14.83	13.22	1.26
-15.08	13.34	1.26
-15.31	13.5	1.26
-15.51	13.69	1.26
-15.67	13.92	1.26
-16.47	15.62	1.26
-17.34	16.89	1.26
-18.43	18.03	1.26
-20.18	19.4	1.26
-22.65	20.82	1.26
-26.89	22.84	1.26
-28.27	23.71	1.26
-28.99	24.33	1.26
-29.54	24.99	1.26
-29.98	25.74	1.26
-30.32	26.61	1.26
-30.53	27.59	1.26
-30.71	29.93	1.26
-31.02	31.09	1.26
-31.53	32.18	1.26
-32.22	33.16	1.26
-33.07	34.01	1.26
-34.05	34.7	1.26
-35.14	35.21	1.26
-36.3	35.52	1.26
-37.5	35.63	1.26
-38.7	35.52	1.26
-39.86	35.21	1.26
-40.95	34.7	1.26
-41.93	34.01	1.26
-42.78	33.16	1.26
-43.47	32.18	1.26
-43.98	31.09	1.26
-44.29	29.93	1.26
-44.4	28.7	1.26
-44.4	-15.16	1.26
-46.03	-16.71	1.26
-47.18	-18.26	1.26
-48.06	-19.99	1.26
-48.63	-21.84	1.26
-48.89	-23.76	1.26
-48.81	-25.69	1.26
-48.41	-27.59	1.26
-47.69	-29.38	1.26
-46.67	-31.04	1.26
-45.4	-32.49	1.26
-43.89	-33.71	1.26
-42.2	-34.65	1.26
-40.38	-35.3	1.26
-38.47	-35.63	1.26
-36.53	-35.63	1.26
-34.62	-35.3	1.26
-32.8	-34.65	1.26
-31.11	-33.71	1.26
-29.6	-32.49	1.26
-28.33	-31.04	1.26
-27.31	-29.38	1.26
-26.59	-27.59	1.26
-26.19	-25.69	1.26
-26.11	-23.76	1.26
-26.36	-21.84	1.26
-26.94	-19.99	1.26
-27.82	-18.26	1.26
-28.97	-16.71	1.26
-30.51	-15.24	1.26
-29.2	-21.41	1.26
-29.2	-16.88	1.26
-29.6	-16.5	1.26
-29.6	-20.71	1.26
-30	-20.17	1.26
-30	-16.12	1.26
-30.4	-15.74	1.26
-30.4	-19.7	1.26
-26.8	-27.2	1.26
-26.8	-21.38	1.26
-27.2	-20.09	1.26
-27.2	-28.34	1.26
-27.6	-29.32	1.26
-27.6	-19.3	1.26
-28	-18.52	1.26
-28	-29.97	1.26
-28.4	-30.62	1.26
-28.4	-17.95	1.26
-28.8	-17.41	1.26
-28.8	-22.43	1.26
-26.4	-23.73	1.26
-26.4	-23.91	1.26
-29.63	-26.92	1.26
-32.35	-29.84	1.26
-37.79	-31.27	1.26
-42.14	-30.14	1.26
-46	-26.65	1.26
-46	-31.38	1.26
-45.6	-31.84	1.26
-45.6	-27.48	1.26
-45.2	-28.11	1.26
-45.2	-32.29	1.26
-44.8	-32.61	1.26
-44.8	-28.64	1.26
-44.4	-29.05	1.26
-44.4	-32.94	1.26
-44	-33.26	1.26
-44	-29.44	1.26
-43.6	-29.75	1.26
-43.6	-33.55	1.26
-43.2	-33.77	1.26
-43.2	-30.06	1.26
-42.8	-30.3	1.26
-42.8	-34	1.26
-42.4	-34.22	1.26
-42.4	-30.55	1.26
-42	-30.73	1.26
-42	-34.43	1.26
-41.6	-34.57	1.26
-41.6	-30.92	1.26
-41.2	-31.09	1.26
-41.2	-34.71	1.26
-40.8	-34.85	1.26
-40.8	-31.22	1.26
-40.4	-31.34	1.26
-40.4	-34.99	1.26
-40	-35.08	1.26
-40	-31.44	1.26
-39.6	-31.53	1.26
-39.6	-35.15	1.26
-39.2	-35.22	1.26
-39.2	-31.61	1.26
-38.8	-31.66	1.26
-38.8	-35.29	1.26
-38.4	-35.35	1.26
-38.4	-31.7	1.26
-38	-31.73	1.26
-38	-35.35	1.26
-37.6	-35.35	1.26
-37.6	-31.74	1.26
-37.2	-31.73	1.26
-37.2	-35.35	1.26
-36.8	-35.35	1.26
-36.8	-31.71	1.26
-36.4	-31.69	1.26
-36.4	-35.32	1.26
-36	-35.25	1.26
-36	-31.63	1.26
-35.6	-31.58	1.26
-35.6	-35.18	1.26
-35.2	-35.12	1.26
-35.2	-31.49	1.26
-34.8	-31.39	1.26
-34.8	-35.05	1.26
-34.4	-34.92	1.26
-34.4	-31.28	1.26
-34	-31.15	1.26
-34	-34.78	1.26
-33.6	-34.64	1.26
-33.6	-30.99	1.26
-33.2	-30.83	1.26
-33.2	-34.5	1.26
-32.8	-34.34	1.26
-32.8	-30.64	1.26
-32.4	-30.42	1.26
-32.4	-34.11	1.26
-32	-33.89	1.26
-32	-30.18	1.26
-31.6	-29.9	1.26
-31.6	-33.66	1.26
-31.2	-33.42	1.26
-31.2	-29.61	1.26
-30.8	-29.24	1.26
-30.8	-33.1	1.26
-30.4	-32.77	1.26
-30.4	-28.85	1.26
-30	-28.37	1.26
-30	-32.45	1.26
-29.6	-32.06	1.26
-29.6	-27.82	1.26
-29.2	-27.14	1.26
-29.2	-31.61	1.26
-28.8	-31.15	1.26
-28.8	-26.11	1.26
-29.61	-21.67	1.26
-32.83	-18.42	1.26
-44.4	-15.55	1.26
-44.4	-19.5	1.26
-44.8	-19.92	1.26
-44.8	-15.93	1.26
-45.2	-16.31	1.26
-45.2	-20.43	1.26
-45.6	-21.06	1.26
-45.6	-16.69	1.26
-46	-17.14	1.26
-46	-21.91	1.26
-46.4	-23.28	1.26
-46.4	-17.68	1.26
-46.8	-18.21	1.26
-46.8	-30.29	1.26
-46.4	-30.92	1.26
-46.4	-25.28	1.26
-48.4	-26.27	1.26
-48.4	-22.2	1.26
-48	-20.73	1.26
-48	-27.84	1.26
-47.6	-28.85	1.26
-47.6	-19.7	1.26
-47.2	-18.91	1.26
-47.2	-29.64	1.26
-45.93	-25.18	1.26
-45.36	-21.61	1.26
-30.38	-3.05	1.26
-29.9	-2.2	1.26
-14.4	-1.39	1.26
-14.4	12.86	1.26
-14.8	12.92	1.26
-14.8	-1.39	1.26
-15.2	-1.39	1.26
-15.2	13.08	1.26
-15.6	13.39	1.26
-15.6	-1.39	1.26
-16	-1.4	1.26
-16	13.97	1.26
-16.4	14.82	1.26
-16.4	-1.4	1.26
-16.8	-1.4	1.26
-16.8	15.61	1.26
-17.2	16.18	1.26
-17.2	-1.4	1.26
-17.6	-1.4	1.26
-17.6	16.75	1.26
-18	17.17	1.26
-18	-1.4	1.26
-18.4	-1.4	1.26
-18.4	17.6	1.26
-18.8	17.97	1.26
-18.8	-1.4	1.26
-19.2	-1.4	1.26
-19.2	18.28	1.26
-19.6	18.59	1.26
-19.6	-1.4	1.26
-20	-1.4	1.26
-20	18.9	1.26
-20.4	19.2	1.26
-20.4	-1.4	1.26
-20.8	-1.4	1.26
-20.8	19.43	1.26
-21.2	19.66	1.26
-21.2	-1.4	1.26
-21.6	-1.4	1.26
-21.6	19.89	1.26
-22	20.12	1.26
-22	-1.4	1.26
-22.4	-1.4	1.26
-22.4	20.35	1.26
-22.8	20.58	1.26
-22.8	-1.4	1.26
-23.2	-1.4	1.26
-23.2	20.77	1.26
-23.6	20.96	1.26
-23.6	-1.4	1.26
-24	-1.4	1.26
-24	21.15	1.26
-24.4	21.34	1.26
-24.4	-1.4	1.26
-24.8	-1.4	1.26
-24.8	21.54	1.26
-25.2	21.73	1.26
-25.2	-1.4	1.26
-25.6	-1.4	1.26
-25.6	21.92	1.26
-26	22.11	1.26
-26	-1.4	1.26
-26.4	-1.4	1.26
-26.4	22.3	1.26
-26.8	22.49	1.26
-26.8	-1.41	1.26
-27.2	-1.41	1.26
-27.2	22.71	1.26
-27.6	22.96	1.26
-27.6	-1.41	1.26
-28	-1.41	1.26
-28	23.21	1.26
-28.4	23.46	1.26
-28.4	-1.41	1.26
-28.8	-1.41	1.26
-28.8	23.8	1.26
-29.2	24.15	1.26
-29.2	-1.41	1.26
-29.6	-1.49	1.26
-29.6	24.63	1.26
-30	25.22	1.26
-30	-1.68	1.26
-30.4	-2.02	1.26
-30.4	26.04	1.26
-30.8	27.52	1.26
-30.8	-19.29	1.26
-31.2	-18.95	1.26
-31.2	30.68	1.26
-31.6	31.67	1.26
-31.6	-18.63	1.26
-32	-18.37	1.26
-32	32.37	1.26
-32.4	32.94	1.26
-32.4	-18.13	1.26
-32.8	-17.91	1.26
-32.8	26.82	1.26
-34	25.07	1.26
-34	-17.39	1.26
-34.4	-17.27	1.26
-34.4	24.72	1.26
-34.8	24.44	1.26
-34.8	-17.14	1.26
-35.2	-17.05	1.26
-35.2	24.21	1.26
-35.6	24.03	1.26
-35.6	-16.97	1.26
-36	-16.9	1.26
-36	23.89	1.26
-36.4	23.78	1.26
-36.4	-16.86	1.26
-36.8	-16.83	1.26
-36.8	23.71	1.26
-37.2	23.67	1.26
-37.2	-16.8	1.26
-37.6	-16.81	1.26
-37.6	23.65	1.26
-38	23.69	1.26
-38	-16.82	1.26
-38.4	-16.84	1.26
-38.4	23.73	1.26
-38.8	23.83	1.26
-38.8	-16.89	1.26
-39.2	-16.94	1.26
-39.2	23.94	1.26
-39.6	24.12	1.26
-39.6	-17	1.26
-40	-17.1	1.26
-40	24.31	1.26
-40.4	24.58	1.26
-40.4	-17.21	1.26
-40.8	-17.31	1.26
-40.8	24.87	1.26
-41.2	25.27	1.26
-41.2	-17.47	1.26
-41.6	-17.63	1.26
-41.6	25.76	1.26
-42	26.4	1.26
-42	-17.8	1.26
-42.4	-18.02	1.26
-42.4	27.45	1.26
-42.4	30.01	1.26
-42.4	33.15	1.26
-42	33.55	1.26
-42	31.06	1.26
-41.6	31.7	1.26
-41.6	33.91	1.26
-41.2	34.19	1.26
-41.2	32.19	1.26
-40.8	32.59	1.26
-40.8	34.46	1.26
-40.4	34.65	1.26
-40.4	32.88	1.26
-40	33.15	1.26
-40	34.84	1.26
-39.6	34.99	1.26
-39.6	33.34	1.26
-39.2	33.52	1.26
-39.2	35.1	1.26
-38.8	35.2	1.26
-38.8	33.62	1.26
-38.4	33.73	1.26
-38.4	35.27	1.26
-38	35.3	1.26
-38	33.77	1.26
-37.6	33.8	1.26
-37.6	35.34	1.26
-37.2	35.32	1.26
-37.2	33.78	1.26
-36.8	33.75	1.26
-36.8	35.28	1.26
-36.4	35.25	1.26
-36.4	33.68	1.26
-36	33.57	1.26
-36	35.15	1.26
-35.6	35.04	1.26
-35.6	33.43	1.26
-35.2	33.24	1.26
-35.2	34.93	1.26
-34.8	34.74	1.26
-34.8	33.02	1.26
-34.4	32.74	1.26
-34.4	34.56	1.26
-34	34.33	1.26
-34	32.39	1.26
-33.6	31.99	1.26
-33.6	34.05	1.26
-33.2	33.75	1.26
-33.2	31.41	1.26
-32.8	30.63	1.26
-32.8	33.35	1.26
-33.2	26.04	1.26
-33.2	-17.72	1.26
-33.6	-17.54	1.26
-33.6	25.47	1.26
-36.7	24.2	1.26
-39.8	24.75	1.26
-44	29.94	1.26
-44	-19.11	1.26
-43.6	-18.79	1.26
-43.6	31.24	1.26
-43.2	32.08	1.26
-43.2	-18.5	1.26
-42.8	-18.23	1.26
-42.8	32.65	1.26
-39.07	33.05	1.26
-35.93	33.05	1.26
-33.52	31.03	1.26
-32.97	27.93	1.26
-15.56	13.31	1.26
15.56	13.31	1.26
13.48	13.53	1.26
13.36	13.53	1.26
13.36	-2.07	1.26
29.2	-2.09	1.26
29.41	-2.14	1.26
29.6	-2.23	1.26
29.77	-2.35	1.26
29.92	-2.5	1.26
30.04	-2.67	1.26
30.13	-2.86	1.26
30.18	-3.07	1.26
30.2	-14.99	1.26
28.67	-16.44	1.26
27.48	-18.05	1.26
26.57	-19.84	1.26
25.97	-21.75	1.26
25.71	-23.74	1.26
25.79	-25.74	1.26
26.21	-27.7	1.26
26.95	-29.56	1.26
28	-31.27	1.26
29.32	-32.78	1.26
30.88	-34.04	1.26
32.63	-35.02	1.26
34.52	-35.69	1.26
36.5	-36.03	1.26
38.5	-36.03	1.26
40.48	-35.69	1.26
42.37	-35.02	1.26
44.12	-34.04	1.26
45.67	-32.78	1.26
47	-31.27	1.26
48.05	-29.56	1.26
48.79	-27.7	1.26
49.21	-25.74	1.26
49.29	-23.74	1.26
49.03	-21.75	1.26
48.43	-19.84	1.26
47.52	-18.05	1.26
46.33	-16.44	1.26
44.8	-14.99	1.26
44.8	28.72	1.26
44.69	30	1.26
44.36	31.22	1.26
43.82	32.38	1.26
43.09	33.42	1.26
42.19	34.32	1.26
41.15	35.05	1.26
40	35.59	1.26
38.77	35.92	1.26
37.5	36.03	1.26
36.23	35.92	1.26
35	35.59	1.26
33.85	35.05	1.26
32.81	34.32	1.26
31.91	33.42	1.26
31.18	32.38	1.26
30.64	31.22	1.26
30.31	30	1.26
30.13	27.65	1.26
29.93	26.72	1.26
29.62	25.91	1.26
29.21	25.22	1.26
28.7	24.61	1.26
28.03	24.03	1.26
26.69	23.2	1.26
22.46	21.17	1.26
19.96	19.73	1.26
18.16	18.33	1.26
17.03	17.14	1.26
16.12	15.82	1.26
15.32	14.12	1.26
15.2	13.95	1.26
15.05	13.8	1.26
14.88	13.69	1.26
14.69	13.6	1.26
14.48	13.54	1.26
13.48	13.53	1.26
14.51	13.35	1.26
33.76	26.43	1.26
33.69	26.53	1.26
33.36	27.22	1.26
33.17	27.96	1.26
33.1	28.73	1.26
33.17	29.49	1.26
33.36	30.23	1.26
33.69	30.93	1.26
34.13	31.56	1.26
34.67	32.1	1.26
35.3	32.54	1.26
35.99	32.86	1.26
36.74	33.06	1.26
37.5	33.13	1.26
38.26	33.06	1.26
39.01	32.86	1.26
39.7	32.54	1.26
40.33	32.1	1.26
40.87	31.56	1.26
41.31	30.93	1.26
41.64	30.23	1.26
41.83	29.49	1.26
41.9	28.73	1.26
41.83	27.96	1.26
41.64	27.22	1.26
41.31	26.53	1.26
40.87	25.9	1.26
40.33	25.36	1.26
39.7	24.92	1.26
39.01	24.59	1.26
38.26	24.39	1.26
37.5	24.33	1.26
36.74	24.39	1.26
35.99	24.59	1.26
35.3	24.92	1.26
34.67	25.36	1.26
34.13	25.9	1.26
33.76	26.43	1.26
37.2	-17.49	1.26
37.32	-17.48	1.26
38.06	-17.49	1.26
39.7	-17.71	1.26
41.12	-18.15	1.26
42.35	-18.75	1.26
43.46	-19.54	1.26
44.26	-20.32	1.26
44.88	-21.16	1.26
45.33	-22.02	1.26
45.63	-22.89	1.26
45.78	-23.84	1.26
45.78	-24.68	1.26
45.64	-25.6	1.26
45.35	-26.48	1.26
44.91	-27.35	1.26
44.3	-28.17	1.26
43.52	-28.96	1.26
42.56	-29.67	1.26
41.39	-30.28	1.26
40.01	-30.75	1.26
38.49	-31.02	1.26
36.88	-31.05	1.26
35.25	-30.82	1.26
33.81	-30.36	1.26
32.63	-29.78	1.26
31.41	-28.9	1.26
30.65	-28.11	1.26
30.04	-27.25	1.26
29.61	-26.39	1.26
29.34	-25.52	1.26
29.22	-24.68	1.26
29.2	-24.25	1.26
29.27	-23.35	1.26
29.5	-22.45	1.26
29.87	-21.59	1.26
30.41	-20.73	1.26
31.11	-19.93	1.26
31.97	-19.2	1.26
33.05	-18.53	1.26
34.33	-17.99	1.26
35.76	-17.63	1.26
37.2	-17.49	1.26
37.18	-17.09	1.26
37.3	-17.08	1.26
38.09	-17.09	1.26
39.78	-17.32	1.26
41.27	-17.77	1.26
42.56	-18.4	1.26
43.72	-19.23	1.26
44.56	-20.05	1.26
45.22	-20.94	1.26
45.7	-21.86	1.26
46.02	-22.8	1.26
46.18	-23.8	1.26
46.19	-24.71	1.26
46.03	-25.69	1.26
45.72	-26.64	1.26
45.25	-27.56	1.26
44.61	-28.43	1.26
43.78	-29.26	1.26
42.77	-30.01	1.26
41.55	-30.65	1.26
40.11	-31.14	1.26
38.53	-31.42	1.26
36.85	-31.45	1.26
35.16	-31.21	1.26
33.66	-30.74	1.26
32.42	-30.12	1.26
31.15	-29.2	1.26
30.34	-28.37	1.26
29.69	-27.46	1.26
29.24	-26.54	1.26
28.95	-25.61	1.26
28.82	-24.71	1.26
28.8	-24.24	1.26
28.88	-23.29	1.26
29.12	-22.33	1.26
29.51	-21.41	1.26
30.09	-20.49	1.26
30.82	-19.64	1.26
31.73	-18.88	1.26
32.87	-18.17	1.26
34.2	-17.61	1.26
35.7	-17.23	1.26
37.18	-17.09	1.26
37.62	23.94	1.26
37.5	23.93	1.26
36.67	24	1.26
35.86	24.22	1.26
35.1	24.57	1.26
34.41	25.05	1.26
33.82	25.64	1.26
33.34	26.33	1.26
32.99	27.09	1.26
32.77	27.89	1.26
32.7	28.73	1.26
32.77	29.56	1.26
32.99	30.37	1.26
33.34	31.13	1.26
33.82	31.82	1.26
34.41	32.41	1.26
35.1	32.89	1.26
35.86	33.24	1.26
36.67	33.46	1.26
37.5	33.53	1.26
38.33	33.46	1.26
39.14	33.24	1.26
39.9	32.89	1.26
40.59	32.41	1.26
41.18	31.82	1.26
41.66	31.13	1.26
42.01	30.37	1.26
42.23	29.56	1.26
42.3	28.73	1.26
42.23	27.89	1.26
42.01	27.09	1.26
41.66	26.33	1.26
41.18	25.64	1.26
40.59	25.05	1.26
39.9	24.57	1.26
39.14	24.22	1.26
38.33	24	1.26
37.62	23.94	1.26
44.4	23.8	1.26
44.4	23.93	1.26
44.4	28.7	1.26
44.29	29.93	1.26
43.98	31.09	1.26
43.47	32.18	1.26
42.78	33.16	1.26
41.93	34.01	1.26
40.95	34.7	1.26
39.86	35.21	1.26
38.7	35.52	1.26
